0.2779,0
0.2762,0
0.2759,0
0.2763,0
0.2764,0
0.2756,0
0.2749,0
0.2739,0
0.272,0
0.272,0
0.2717,0
0.2727,0
0.2722,0
0.2711,0
0.2348,0
0.1341,0
0.0774,0
0.0586,0
0.0498,0
0.0501,0
0.0538,0
0.1489,0
0.2343,0
0.2777,0
0.3067,0
0.3227,0
0.3281,0
0.3289,0
0.3273,0
0.3234,0
0.3205,0
0.3212,0
0.3203,0
0.3191,0
0.3197,0
0.3193,0
0.3198,0
0.3207,0
0.3191,0
0.32,0
0.3235,0
0.3254,0
0.33,0
0.3329,0
0.3323,0
0.3278,0
0.3252,0
0.3254,0
0.3244,0
0.3264,0
0.3267,0
0.3235,0
0.3143,0
0.3132,0
0.3095,0
0.3092,0
0.3083,0
0.307,0
0.3076,0
0.3071,0
0.3076,0
0.3079,0
0.3089,0
0.3084,0
0.3059,0
0.3038,0
0.3024,0
0.3018,0
0.3012,0
0.2973,0
0.2974,0
0.2961,0
0.2954,0
0.2954,0
0.2953,0
0.2955,0
0.2952,0
0.2954,0
0.2945,0
0.2942,0
0.2944,0
0.2943,0
0.2947,0
0.2955,0
0.2955,0
0.2959,0
0.2953,0
0.2945,0
0.2934,0
0.2911,0
0.2909,0
0.2905,0
0.2898,0
0.2897,0
0.2899,0
0.2894,0
0.289,0
0.2885,0
0.288,0
0.2877,0
0.2876,0
0.2882,0
0.2881,0
0.2881,0
0.2881,0
0.288,0
0.2883,0
0.2866,0
0.285,0
0.2841,0
0.2844,0
0.2842,0
0.2839,0
0.2835,0
0.2835,0
0.284,0
0.2834,0
0.2832,0
0.2832,0
0.2834,0
0.2834,0
0.2834,0
0.2835,0
0.2834,0
0.283,0
0.2832,0
0.2848,0
0.2843,0
0.2843,0
0.2845,0
0.2846,0
0.2846,0
0.2842,0
0.163,0
0.0759,0
0.0558,0
0.0773,0
0.1166,0
0.1927,0
0.235,0
0.2592,0
0.2719,0
0.2797,0
0.2825,0
0.2849,0
0.2916,0
0.306,0
0.3169,0
0.3259,0
0.3271,0
0.3296,0
0.3293,0
0.3283,0
0.3286,0
0.3283,0
0.3279,0
0.327,0
0.3267,0
0.327,0
0.3272,0
0.3278,0
0.3275,0
0.3285,0
0.3303,0
0.3297,0
0.3305,0
0.3335,0
0.3351,0
0.3348,0
0.335,0
0.3419,0
0.3485,0
0.3494,0
0.3417,0
0.3433,0
0.3364,0
0.3513,0
0.3465,0
0.3406,0
0.3411,0
0.3362,0
0.329,0
0.271,0
0.2448,0
0.2444,0
0.2524,0
0.265,0
0.2696,0
0.2651,0
0.265,0
0.2687,0
0.2744,0
0.2779,0
0.2789,0
0.2785,0
0.2784,0
0.2777,0
0.2768,0
0.2769,0
0.2804,0
0.2833,0
0.2289,0
0.1316,0
0.091,0
0.0795,0
0.0613,0
0.1367,0
0.2291,0
0.2691,0
0.2909,0
0.3303,0
0.3473,0
0.3534,0
0.3659,0
0.37,0
0.3636,0
0.3632,0
0.3632,0
0.3506,0
0.3666,0
0.3539,0
0.3458,0
0.3509,0
0.3574,0
0.3493,0
0.3512,0
0.3559,0
0.3569,0
0.3481,0
0.3429,0
0.3401,0
0.3352,0
0.3502,0
0.3445,0
0.3503,0
0.3472,0
0.3558,0
0.3467,0
0.3484,0
0.3511,0
0.3549,0
0.3613,0
0.3627,0
0.357,0
0.3589,0
0.3539,0
0.3614,0
0.3562,0
0.3649,0
0.3546,0
0.3576,0
0.3531,0
0.3556,0
0.3506,0
0.3478,0
0.3515,0
0.368,0
0.3532,0
0.3585,0
0.3578,0
0.3629,0
0.3613,0
0.3489,0
0.3528,0
0.3491,0
0.3419,0
0.3438,0
0.3472,0
0.352,0
0.3511,0
0.3597,0
0.3488,0
0.3563,0
0.3619,0
0.3556,0
0.3566,0
0.3595,0
0.3869,0
0.3387,0
0.2031,0
0.1063,0
0.0912,0
0.0871,0
0.1748,0
0.2573,0
0.3084,0
0.3203,0
0.3294,0
0.3366,0
0.3092,0
0.336,0
0.3301,0
0.3359,0
0.3071,0
0.3367,0
0.3343,0
0.324,0
0.3242,0
0.3246,0
0.3246,0
0.3215,0
0.3294,0
0.3196,0
0.3201,0
0.3171,0
0.3242,0
0.3239,0
0.3288,0
0.3284,0
0.3339,0
0.3327,0
0.3317,0
0.3291,0
0.3284,0
0.3335,0
0.3358,0
0.3353,0
0.3334,0
0.3335,0
0.3276,0
0.3185,0
0.2936,0
0.1308,0
0.0858,0
0.1613,0
0.2095,0
0.24,0
0.2527,0
0.2538,0
0.2581,0
0.2702,0
0.2785,0
0.277,0
0.273,0
0.2747,0
0.2786,0
0.2785,0
0.2771,0
0.2901,0
0.2939,0
0.2956,0
0.2914,0
0.2905,0
0.2833,0
0.284,0
0.2906,0
0.3005,0
0.3063,0
0.3075,0
0.3048,0
0.309,0
0.3074,0
0.3102,0
0.3131,0
0.3157,0
0.3146,0
0.3128,0
0.3138,0
0.313,0
0.3183,0
0.3261,0
0.3316,0
0.3256,0
0.3264,0
0.3272,0
0.3285,0
0.3287,0
0.2646,0
0.0783,0
0.0627,0
0.1431,0
0.2131,0
0.2443,0
0.2712,0
0.2815,0
0.2823,0
0.283,0
0.2849,0
0.2831,0
0.2832,0
0.2822,0
0.2879,0
0.289,0
0.2881,0
0.2883,0
0.288,0
0.2879,0
0.2888,0
0.2875,0
0.2816,0
0.2741,0
0.2743,0
0.2769,0
0.28,0
0.2799,0
0.2908,0
0.2923,0
0.2902,0
0.2871,0
0.2895,0
0.285,0
0.2876,0
0.2967,0
0.2948,0
0.2866,0
0.2818,0
0.2857,0
0.2848,0
0.2849,0
0.2766,0
0.2777,0
0.2829,0
0.2827,0
0.2824,0
0.283,0
0.2862,0
0.2858,0
0.2822,0
0.2818,0
0.2823,0
0.2811,0
0.281,0
0.2818,0
0.2813,0
0.2815,0
0.2812,0
0.2841,0
0.1569,0
0.0871,0
0.0567,0
0.0987,0
0.1844,0
0.2483,0
0.2739,0
0.2839,0
0.277,0
0.2854,0
0.2873,0
0.2915,0
0.2833,0
0.288,0
0.2948,0
0.2972,0
0.2878,0
0.2896,0
0.2854,0
0.2804,0
0.2762,0
0.2773,0
0.286,0
0.2782,0
0.277,0
0.2796,0
0.2796,0
0.2832,0
0.284,0
0.278,0
0.2806,0
0.2846,0
0.2806,0
0.2812,0
0.2846,0
0.2865,0
0.277,0
0.2847,0
0.2847,0
0.2863,0
0.2799,0
0.289,0
0.2953,0
0.2932,0
0.2857,0
0.29,0
0.28,0
0.2741,0
0.2742,0
0.2718,0
0.2732,0
0.2725,0
0.2752,0
0.2774,0
0.279,0
0.2818,0
0.2816,0
0.2817,0
0.282,0
0.2836,0
0.2809,0
0.2786,0
0.2777,0
0.2774,0
0.2768,0
0.2786,0
0.2779,0
0.2818,0
0.2799,0
0.1674,0
0.0829,0
0.056,0
0.0677,0
0.0711,0
0.1585,0
0.2304,0
0.2675,0
0.2779,0
0.282,0
0.2798,0
0.2774,0
0.2791,0
0.2838,0
0.2927,0
0.3082,0
0.3133,0
0.3277,0
0.3307,0
0.3256,0
0.3256,0
0.324,0
0.324,0
0.3235,0
0.3228,0
0.3225,0
0.3229,0
0.3235,0
0.325,0
0.3249,0
0.3248,0
0.3248,0
0.3237,0
0.3241,0
0.3242,0
0.3224,0
0.322,0
0.3196,0
0.3189,0
0.3206,0
0.3256,0
0.323,0
0.3233,0
0.3226,0
0.3195,0
0.3191,0
0.32,0
0.3181,0
0.3204,0
0.3187,0
0.3198,0
0.3198,0
0.3171,0
0.3177,0
0.3154,0
0.3162,0
0.3159,0
0.3155,0
0.3159,0
0.3142,0
0.3145,0
0.316,0
0.319,0
0.3205,0
0.3209,0
0.3211,0
0.3211,0
0.3195,0
0.3221,0
0.3226,0
0.3217,0
0.3196,0
0.3192,0
0.3213,0
0.3208,0
0.3208,0
0.3204,0
0.3199,0
0.3197,0
0.3195,0
0.32,0
0.2992,0
0.1142,0
0.1442,0
0.1956,0
0.2569,0
0.2793,0
0.2985,0
0.3077,0
0.3131,0
0.3146,0
0.3163,0
0.3175,0
0.3182,0
0.3193,0
0.3199,0
0.32,0
0.3208,0
0.3208,0
0.3211,0
0.3214,0
0.3216,0
0.3216,0
0.3215,0
0.3218,0
0.3218,0
0.3221,0
0.322,0
0.3221,0
0.3221,0
0.3222,0
0.3222,0
0.3221,0
0.3223,0
0.3222,0
0.3219,0
0.3218,0
0.322,0
0.322,0
0.3222,0
0.3221,0
0.3222,0
0.3222,0
0.3222,0
0.3221,0
0.3221,0
0.322,0
0.322,0
0.3116,0
0.128,0
0.0543,0
0.1015,0
0.1907,0
0.2354,0
0.2715,0
0.285,0
0.2902,0
0.2915,0
0.3016,0
0.316,0
0.3338,0
0.3443,0
0.352,0
0.353,0
0.3504,0
0.3485,0
0.3437,0
0.3439,0
0.3434,0
0.3451,0
0.3413,0
0.3456,0
0.3442,0
0.3449,0
0.3379,0
0.3384,0
0.3371,0
0.336,0
0.3355,0
0.3403,0
0.3397,0
0.3319,0
0.3345,0
0.3316,0
0.3349,0
0.3395,0
0.3362,0
0.3402,0
0.3339,0
0.3376,0
0.3443,0
0.3414,0
0.3483,0
0.3469,0
0.3445,0
0.3465,0
0.3533,0
0.355,0
0.3599,0
0.3591,0
0.351,0
0.3559,0
0.3516,0
0.3542,0
0.3482,0
0.3525,0
0.3514,0
0.3541,0
0.3541,0
0.3568,0
0.3526,0
0.3467,0
0.3493,0
0.3469,0
0.3486,0
0.3459,0
0.3458,0
0.3443,0
0.3467,0
0.3464,0
0.3493,0
0.3513,0
0.3508,0
0.3534,0
0.3484,0
0.3487,0
0.3504,0
0.3521,0
0.3538,0
0.3474,0
0.3492,0
0.3533,0
0.3525,0
0.3544,0
0.3536,0
0.352,0
0.3536,0
0.3539,0
0.3502,0
0.348,0
0.3444,0
0.3433,0
0.3434,0
0.3434,0
0.3478,0
0.3454,0
0.3509,0
0.3502,0
0.3514,0
0.3507,0
0.3518,0
0.3489,0
0.2792,0
0.1158,0
0.1129,0
0.1752,0
0.2322,0
0.2626,0
0.2748,0
0.2923,0
0.295,0
0.2958,0
0.294,0
0.295,0
0.2909,0
0.2872,0
0.2821,0
0.2859,0
0.2966,0
0.301,0
0.3095,0
0.3083,0
0.3044,0
0.307,0
0.3004,0
0.2988,0
0.2986,0
0.2994,0
0.2993,0
0.299,0
0.2916,0
0.2814,0
0.1872,0
0.1129,0
0.0904,0
0.1211,0
0.1857,0
0.2355,0
0.2579,0
0.2664,0
0.272,0
0.2818,0
0.2886,0
0.2898,0
0.2864,0
0.2916,0
0.3031,0
0.3063,0
0.3066,0
0.3064,0
0.3043,0
0.3061,0
0.3144,0
0.3187,0
0.3228,0
0.3279,0
0.3292,0
0.3389,0
0.3437,0
0.3418,0
0.3395,0
0.3386,0
0.3365,0
0.3403,0
0.3424,0
0.3468,0
0.3502,0
0.3527,0
0.3523,0
0.3556,0
0.3548,0
0.3554,0
0.3532,0
0.353,0
0.3524,0
0.3508,0
0.3514,0
0.3507,0
0.3507,0
0.3504,0
0.35,0
0.3486,0
0.3483,0
0.3476,0
0.3474,0
0.3475,0
0.3473,0
0.3472,0
0.3477,0
0.3479,0
0.3486,0
0.3489,0
0.3491,0
0.35,0
0.3505,0
0.3502,0
0.3498,0
0.3494,0
0.3492,0
0.3489,0
0.3488,0
0.2582,0
0.1139,0
0.0905,0
0.1325,0
0.1941,0
0.2645,0
0.3042,0
0.3245,0
0.3373,0
0.344,0
0.3459,0
0.3469,0
0.3479,0
0.3504,0
0.3511,0
0.3513,0
0.3522,0
0.3523,0
0.3529,0
0.3528,0
0.3516,0
0.351,0
0.3508,0
0.35,0
0.3499,0
0.3494,0
0.349,0
0.3485,0
0.3476,0
0.3474,0
0.347,0
0.3468,0
0.3472,0
0.3472,0
0.3472,0
0.3474,0
0.3472,0
0.3471,0
0.3471,0
0.3469,0
0.3467,0
0.3468,0
0.3467,0
0.3467,0
0.3464,0
0.3464,0
0.3471,0
0.3476,0
0.3475,0
0.3478,0
0.3479,0
0.3481,0
0.3479,0
0.3483,0
